LAMMPS data file via write_data, version 27 Jun 2024, timestep = 475, units = metal

39800 atoms
1 atom types

0.0 114.31349 xlo xhi
-114.31349 114.31349 ylo yhi
0.0 18.074549999999999 zlo zhi

Masses

1 63.546

Atoms # atomic

1 1 1.62028000000 -113.74200000000 1.79564000000
2 1 1.04033000000 -112.16700000000 3.60308000000
3 1 2.80087000000 -111.57100000000 1.79561000000
4 1 3.35882000000 -113.33700000000 3.60312000000
5 1 0.49025100000 -110.45700000000 1.79559000000
6 1 7.34002000000 -113.74500000000 1.79564000000
7 1 5.07777000000 -112.76000000000 1.79563000000
8 1 4.49325000000 -111.03000000000 3.60306000000
9 1 6.75999000000 -112.17000000000 3.60308000000
10 1 6.20966000000 -110.45900000000 1.79559000000
11 1 9.07859000000 -113.34000000000 3.60312000000
12 1 10.79740000000 -112.76200000000 1.79563000000
13 1 8.52031000000 -111.57300000000 1.79561000000
14 1 10.21260000000 -111.03200000000 3.60306000000
15 1 11.92880000000 -110.46200000000 1.79559000000
16 1 13.05960000000 -113.74800000000 1.79564000000
17 1 12.47950000000 -112.17200000000 3.60308000000
18 1 14.23940000000 -111.57600000000 1.79562000000
19 1 14.79810000000 -113.34300000000 3.60312000000
20 1 15.93150000000 -111.03400000000 3.60306000000
21 1 18.77860000000 -113.75000000000 1.79564000000
22 1 16.51650000000 -112.76400000000 1.79563000000
23 1 19.95780000000 -111.57800000000 1.79562000000
24 1 18.19840000000 -112.17400000000 3.60308000000
25 1 17.64740000000 -110.46300000000 1.79559000000
26 1 20.51700000000 -113.34500000000 3.60312000000
27 1 22.23490000000 -112.76600000000 1.79563000000
28 1 23.91660000000 -112.17600000000 3.60308000000
29 1 21.64970000000 -111.03600000000 3.60306000000
30 1 23.36530000000 -110.46500000000 1.79560000000
31 1 24.49700000000 -113.75200000000 1.79565000000
32 1 27.95250000000 -112.76700000000 1.79564000000
33 1 25.67550000000 -111.57900000000 1.79562000000
34 1 26.23510000000 -113.34700000000 3.60313000000
35 1 27.36700000000 -111.03700000000 3.60306000000
36 1 1.63285000000 -108.16400000000 1.79554000000
37 1 2.20438000000 -109.88000000000 3.60303000000
38 1 3.34850000000 -107.58900000000 3.60299000000
39 1 1.05984000000 -106.44500000000 3.60296000000
40 1 3.92683000000 -109.30000000000 1.79557000000
41 1 7.92369000000 -109.88200000000 3.60303000000
42 1 7.35197000000 -108.16600000000 1.79554000000
43 1 5.06517000000 -107.01600000000 1.79552000000
44 1 5.63785000000 -108.73800000000 3.60301000000
45 1 6.77878000000 -106.44600000000 3.60296000000
46 1 9.64596000000 -109.30200000000 1.79557000000
47 1 11.35680000000 -108.73900000000 3.60301000000
48 1 10.78400000000 -107.01700000000 1.79552000000
49 1 9.06747000000 -107.59100000000 3.60299000000
50 1 15.36460000000 -109.30400000000 1.79557000000
51 1 13.07070000000 -108.16700000000 1.79555000000
52 1 13.64260000000 -109.88400000000 3.60304000000
53 1 14.78600000000 -107.59200000000 3.60299000000
54 1 12.49740000000 -106.44800000000 3.60297000000
55 1 19.36090000000 -109.88500000000 3.60304000000
56 1 18.78880000000 -108.16800000000 1.79555000000
57 1 16.50220000000 -107.01800000000 1.79553000000
58 1 17.07520000000 -108.74100000000 3.60301000000
59 1 18.21530000000 -106.44800000000 3.60297000000
60 1 21.08250000000 -109.30500000000 1.79557000000
61 1 22.79280000000 -108.74200000000 3.60302000000
62 1 22.21960000000 -107.01900000000 1.79553000000
63 1 20.50370000000 -107.59300000000 3.60299000000
64 1 23.93240000000 -106.44900000000 3.60297000000
65 1 26.79960000000 -109.30600000000 1.79557000000
66 1 24.50610000000 -108.16900000000 1.79555000000
67 1 25.07840000000 -109.88600000000 3.60304000000
68 1 26.22070000000 -107.59300000000 3.60300000000
69 1 27.93620000000 -107.01900000000 1.79553000000
70 1 28.50960000000 -108.74200000000 3.60302000000
71 1 2.77449000000 -105.87300000000 1.79550000000
72 1 0.48612300000 -104.72600000000 1.79547000000
73 1 2.20056000000 -104.15400000000 3.60292000000
74 1 1.62628000000 -102.43600000000 1.79543000000
75 1 3.91526000000 -103.58200000000 1.79545000000
76 1 6.20491000000 -104.72700000000 1.79547000000
77 1 4.48976000000 -105.29900000000 3.60294000000
78 1 5.63014000000 -103.01000000000 3.60290000000
79 1 7.34485000000 -102.43700000000 1.79543000000
80 1 7.91925000000 -104.15600000000 3.60292000000
81 1 8.49331000000 -105.87400000000 1.79550000000
82 1 10.20840000000 -105.30100000000 3.60294000000
83 1 11.92340000000 -104.72800000000 1.79548000000
84 1 9.63381000000 -103.58300000000 1.79545000000
85 1 11.34850000000 -103.01000000000 3.60290000000
86 1 14.21170000000 -105.87500000000 1.79550000000
87 1 13.63750000000 -104.15600000000 3.60292000000
88 1 15.35180000000 -103.58400000000 1.79546000000
89 1 15.92650000000 -105.30100000000 3.60295000000
90 1 13.06300000000 -102.43800000000 1.79543000000
91 1 19.92930000000 -105.87600000000 1.79550000000
92 1 17.64120000000 -104.72900000000 1.79548000000
93 1 17.06630000000 -103.01000000000 3.60290000000
94 1 18.78050000000 -102.43800000000 1.79544000000
95 1 19.35500000000 -104.15700000000 3.60293000000
96 1 21.64380000000 -105.30200000000 3.60295000000
97 1 23.35820000000 -104.72900000000 1.79548000000
98 1 21.06910000000 -103.58400000000 1.79546000000
99 1 22.78330000000 -103.01000000000 3.60291000000
100 1 24.49720000000 -102.43700000000 1.79544000000
101 1 25.64610000000 -105.87600000000 1.79551000000
102 1 25.07180000000 -104.15600000000 3.60293000000
103 1 26.78550000000 -103.58300000000 1.79546000000
104 1 27.36030000000 -105.30100000000 3.60295000000
105 1 28.49940000000 -103.01000000000 3.60291000000
106 1 1.05164000000 -100.71900000000 3.60285000000
107 1 2.76624000000 -100.14700000000 1.79538000000
108 1 3.34084000000 -101.86400000000 3.60287000000
109 1 0.47693600000 -99.00120000000 1.79536000000
110 1 2.19146000000 -98.42900000000 3.60280000000
111 1 5.05546000000 -101.29200000000 1.79541000000
112 1 4.48075000000 -99.57450000000 3.60283000000
113 1 6.19526000000 -99.00210000000 1.79536000000
114 1 6.77009000000 -100.72000000000 3.60285000000
115 1 7.90974000000 -98.42950000000 3.60280000000
116 1 9.05929000000 -101.86500000000 3.60287000000
117 1 10.77380000000 -101.29300000000 1.79541000000
